season,gameId,team,playerId,playerPosition,period,startTimeSeconds,endTimeSeconds,startGameTimeSeconds,endGameTimeSeconds
2024,2024020001,home,8477365,D,1,490,519,490,519
2024,2024020001,home,8477365,D,1,598,615,598,615
2024,2024020001,home,8477365,D,1,638,673,638,673
2024,2024020001,home,8477365,D,1,769,808,769,808
2024,2024020001,home,8477365,D,1,938,974,938,974
2024,2024020001,home,8477365,D,1,1037,1091,1037,1091
2024,2024020001,home,8477365,D,1,1123,1144,1123,1144
2024,2024020001,home,8477365,D,2,102,163,1302,1363
2024,2024020001,home,8477365,D,2,284,309,1484,1509
2024,2024020001,home,8477365,D,2,344,375,1544,1575
2024,2024020001,home,8477365,D,2,584,661,1784,1861
2024,2024020001,home,8477365,D,2,777,820,1977,2020
2024,2024020001,home,8477365,D,2,868,907,2068,2107
2024,2024020001,home,8477365,D,3,109,151,2509,2551
2024,2024020001,home,8477365,D,3,300,340,2700,2740
2024,2024020001,home,8477365,D,3,467,508,2867,2908
2024,2024020001,home,8477365,D,3,607,622,3007,3022
2024,2024020001,home,8477365,D,3,1095,1172,3495,3572
2024,2024020001,away,8477508,C,1,122,147,122,147
2024,2024020001,away,8477508,C,1,279,309,279,309
2024,2024020001,away,8477508,C,1,374,400,374,400
2024,2024020001,away,8477508,C,1,589,615,589,615
2024,2024020001,away,8477508,C,1,763,804,763,804
2024,2024020001,away,8477508,C,1,956,983,956,983
2024,2024020001,away,8477508,C,1,1162,1200,1162,1200
2024,2024020001,away,8477508,C,2,166,203,1366,1403
2024,2024020001,away,8477508,C,2,361,375,1561,1575
2024,2024020001,away,8477508,C,2,495,535,1695,1735
2024,2024020001,away,8477508,C,2,703,759,1903,1959
2024,2024020001,away,8477508,C,2,934,967,2134,2167
2024,2024020001,away,8477508,C,2,1169,1200,2369,2400
2024,2024020001,away,8477508,C,3,143,187,2543,2587
2024,2024020001,away,8477508,C,3,376,425,2776,2825
2024,2024020001,away,8477508,C,3,543,595,2943,2995
2024,2024020001,away,8477508,C,3,726,751,3126,3151
2024,2024020001,away,8477508,C,3,859,874,3259,3274
2024,2024020001,away,8477508,C,3,1004,1048,3404,3448
2024,2024020001,away,8477508,C,3,1175,1200,3575,3600
2024,2024020001,home,8477949,R,1,23,78,23,78
2024,2024020001,home,8477949,R,1,97,149,97,149
2024,2024020001,home,8477949,R,1,278,309,278,309
2024,2024020001,home,8477949,R,1,402,441,402,441
2024,2024020001,home,8477949,R,1,519,554,519,554
2024,2024020001,home,8477949,R,1,615,638,615,638
2024,2024020001,home,8477949,R,1,675,730,675,730
2024,2024020001,home,8477949,R,1,812,862,812,862
2024,2024020001,home,8477949,R,1,910,938,910,938
2024,2024020001,home,8477949,R,1,1044,1057,1044,1057
2024,2024020001,home,8477949,R,1,1085,1121,1085,1121
2024,2024020001,home,8477949,R,1,1162,1200,1162,1200
2024,2024020001,home,8477949,R,2,0,60,1200,1260
2024,2024020001,home,8477949,R,2,163,209,1363,1409
2024,2024020001,home,8477949,R,2,309,411,1509,1611
2024,2024020001,home,8477949,R,2,500,584,1700,1784
2024,2024020001,home,8477949,R,2,724,769,1924,1969
2024,2024020001,home,8477949,R,2,907,967,2107,2167
2024,2024020001,home,8477949,R,2,1097,1151,2297,2351
2024,2024020001,home,8477949,R,3,0,40,2400,2440
2024,2024020001,home,8477949,R,3,124,190,2524,2590
2024,2024020001,home,8477949,R,3,288,322,2688,2722
2024,2024020001,home,8477949,R,3,403,469,2803,2869
2024,2024020001,home,8477949,R,3,560,598,2960,2998
2024,2024020001,home,8477949,R,3,689,731,3089,3131
2024,2024020001,home,8477949,R,3,826,874,3226,3274
2024,2024020001,home,8477949,R,3,915,971,3315,3371
2024,2024020001,home,8477949,R,3,1048,1078,3448,3478
2024,2024020001,home,8477949,R,3,1175,1200,3575,3600
2024,2024020001,home,8477979,R,1,0,23,0,23
2024,2024020001,home,8477979,R,1,234,278,234,278
2024,2024020001,home,8477979,R,1,374,402,374,402
2024,2024020001,home,8477979,R,1,554,598,554,598
2024,2024020001,home,8477979,R,1,762,812,762,812
2024,2024020001,home,8477979,R,1,996,1044,996,1044
2024,2024020001,home,8477979,R,1,1177,1200,1177,1200
2024,2024020001,home,8477979,R,2,285,309,1485,1509
2024,2024020001,home,8477979,R,2,584,645,1784,1845
2024,2024020001,home,8478043,C,1,0,52,0,52
2024,2024020001,home,8478043,C,1,374,406,374,406
2024,2024020001,home,8478043,C,1,554,598,554,598
